gene	enhancer	enhancer_index	global_concordance	max_regional_concordance	best_domain	local_advantage	regional_specificity	regional_evidence_score	predicted_class	screen_only	permutation_pvalue	permutation_qvalue	initial_spearman_rho	link_pvalue
lamc1	2-35926870-35927370	0	0.2774162140118646	0.4870283366125944	0	0.2096121226007298	0.21784191562974925	0.022238837096119672	regional_candidate	True	0.005	0.05	0.2893514819147291	0.0
lamc1	2-35948476-35948976	1	0.28368675534505294	0.3934713121855538	4	0.10978455684050087	0.037254810441370245	0.0016092987899959676	unsupported	True	0.01	0.06666666666666667	0.2736770523444824	0.0
lamc1	2-35936219-35936719	2	0.18272516069249564	0.29788878661992946	3	0.11516362592743382	0.17023445502760984	0.005840055177455326	regional_candidate	True	0.015	0.075	0.2190905983618997	1.0829306837220327e-242
lamc1	2-35904421-35904921	3	0.18575224109613345	0.2347614077984219	0	0.04900916670228844	0.050809176039979975	0.0005845829918487335	unsupported	True	0.085	0.24285714285714288	0.1978475158813226	1.8627805818078905e-197
lamc1	2-35958533-35959033	4	0.12589144200898683	0.18337213741327546	3	0.05748069540428863	0.08626691402318606	0.0009092841553138546	unsupported	True	0.17	0.42500000000000004	0.1670825235484684	1.0772221524576796e-140
lamc1	2-35916419-35916919	5	0.1031339470848781	0.25743711266058483	3	0.15430316557570672	0.21895960771661246	0.008697811633751792	regional_candidate	True	0.03	0.12	0.1315681640675717	1.236929090576937e-87
lamc1	2-35950782-35951282	6	0.13211827944782395	0.36141092198518554	3	0.2292926425373616	0.3252388940327291	0.02695217811418009	regional_candidate	True	0.005	0.05	0.1234803434232058	2.2523018206586197e-77
lamc1	2-35885631-35886131	7	0.08819470103301626	0.13559904547893686	0	0.04740434444592061	0.06190175991990196	0.0003979035135730175	unsupported	True	0.26	0.43333333333333335	0.1121614079201096	3.92328322055549e-64
lamc1	2-35857692-35858192	8	0.05054398421832126	0.07957404554011638	2	0.02903006132179512	0.04483357005624436	0.00010356731424336132	unsupported	True	0.515	0.5421052631578948	0.0976031385985454	5.279032079764828e-49
lamc1	2-35955500-35956000	9	0.078034100438921	0.14582387505153327	3	0.06778977461261226	0.08946422464442597	0.0008843867497061764	unsupported	True	0.22	0.43333333333333335	0.0950089130019947	1.5681403590322594e-46
lamc1	2-35911703-35912203	10	0.07240860648914627	0.12967894135534455	3	0.057270334866198286	0.08632497036377762	0.0006411145258281249	unsupported	True	0.32	0.4571428571428572	0.0946142550816886	3.6786222929089154e-46
lamc1	2-35929730-35930230	11	0.06008193506320387	0.11531663896037381	3	0.05523470389716994	0.06758292789438859	0.0004304681350975686	unsupported	True	0.455	0.5411764705882354	0.0926027197956131	2.684917368237895e-44
lamc1	2-35808233-35808733	12	0.06877663914658194	0.1594595643424796	0	0.09068292519589766	0.10473806492861731	0.0015145396240606192	unsupported	True	0.255	0.43333333333333335	0.0912456979566106	4.603977812921592e-43
lamc1	2-35874710-35875210	13	0.08241783169272801	0.10104400002975404	3	0.01862616833702603	0.02243455633485876	4.222323839345601e-05	unsupported	True	0.49	0.5421052631578948	0.0911628897835699	5.468308127919758e-43
lamc1	2-35883176-35883676	14	0.05924196707840135	0.11251487894001168	3	0.05327291186161033	0.07946894129198367	0.000476336454949169	unsupported	True	0.46	0.5411764705882354	0.0911215416652576	5.958498020528723e-43
lamc1	2-35927423-35927923	15	0.08405871314837735	0.12241880474897078	4	0.038360091600593435	0.05134432314882732	0.00024111276507782163	unsupported	True	0.43	0.5411764705882354	0.0886185324882861	1.0009883390099387e-40
lamc1	2-35907593-35908093	16	0.031095838109191823	0.06844678612219035	5	0.03735094801299853	0.05489283987811222	0.00014033641879442193	unsupported	True	0.715	0.715	0.0882332863905948	2.174695917514391e-40
lamc1	2-35789097-35789597	17	0.08912184041880006	0.24660738104557464	3	0.15748554062677458	0.19863770269151496	0.00771451167296316	regional_candidate	True	0.07	0.23333333333333336	0.0876836154896544	6.540862593485019e-40
lamc1	2-35816507-35817007	18	0.0787650607024857	0.13148936764788346	0	0.05272430694539776	0.04911092983732741	0.00034047064492204876	unsupported	True	0.295	0.4538461538461538	0.0848020365729516	1.8777839156678269e-37
lamc1	2-35946689-35947189	19	0.0549260744324427	0.1736431502333731	3	0.1187170758009304	0.1296817451846916	0.002673312279412232	unsupported	True	0.2	0.43333333333333335	0.084117971453454	6.999408864030403e-37
btg2	22-329348-329848	0	0.25460509266632414	0.3050654079155658	2	0.05046031524924166	0.129915165498825	0.001999874648580563	unsupported	True	0.04	0.26666666666666666	0.2296697224103992	4.145989295199447e-267
btg2	22-329900-330400	1	0.1151858603432134	0.16185189870511182	2	0.04666603836189842	0.04347043015240616	0.0003283315900835469	unsupported	True	0.21	0.8769230769230768	0.1067198736105286	3.1467200606567146e-58
btg2	22-357046-357546	2	0.08154878234506174	0.1263797824350617	0	0.04483100008999996	0.07292358953578179	0.00041316551753845296	unsupported	True	0.49	0.8769230769230768	0.087341613231964	1.2932321896503866e-39
btg2	22-399981-400481	3	0.04998419187067013	0.03466176331279143	1	-0.0153224285578787	0.07805611898018011	0.0	unsupported	True	0.925	0.925	0.0864277722542082	7.888798279857356e-39
btg2	22-430983-431483	4	0.0551544926307725	0.17470974936268008	0	0.11955525673190757	0.15831745900951164	0.003306851007502806	unsupported	True	0.225	0.8769230769230768	0.0802293721594614	1.0121651719312194e-33
btg2	22-340866-341366	5	0.06009609039306179	0.09540656730787019	3	0.035310476914808396	0.022267025391110806	7.501429949446659e-05	unsupported	True	0.57	0.8769230769230768	0.0791789314444814	6.811844823635297e-33
btg2	22-427801-428301	6	0.06502267350436926	0.12227010767688634	3	0.057247434172517084	0.05623424199493339	0.00039362000863384897	unsupported	True	0.37	0.8769230769230768	0.0767993703151188	4.662918004720729e-31
btg2	22-365302-365802	7	0.07865370996693298	0.12531285820431848	1	0.0466591482373855	0.08869415840538798	0.0005185939660829632	unsupported	True	0.385	0.8769230769230768	0.0749620829354454	1.1157626430539836e-29
btg2	22-360814-361314	8	0.07088957349851809	0.12866464572791098	2	0.05777507222939289	0.07937081026176121	0.0005900115853970386	unsupported	True	0.4	0.8769230769230768	0.07269271830453	5.068303800127153e-28
btg2	22-360248-360748	9	0.062356745001333966	0.08277414172099508	0	0.020417396719661113	0.041519264174122016	7.016890540050329e-05	unsupported	True	0.545	0.8769230769230768	0.0715858555604415	3.1246782023817662e-27
btg2	22-331950-332450	10	0.04550291147936628	0.05970477237575344	2	0.014201860896387156	0.03901402615509038	3.308072905471001e-05	unsupported	True	0.715	0.8833333333333333	0.0582446860621651	1.1781956767038448e-18
btg2	22-420148-420648	11	0.15542935955909584	0.5337845743220111	0	0.3783552147629152	0.49512485669043643	0.0999955038204262	regional_candidate	True	0.005	0.05	0.0569216145444547	6.714179138586184e-18
btg2	22-302242-302742	12	0.11751947441830875	0.5097072067306689	0	0.3921877323123602	0.4696352669681598	0.09388051890268809	regional_candidate	True	0.005	0.05	0.0519423031932381	3.301953399607976e-15
btg2	22-304329-304829	13	0.029893019595995177	0.08042128073575758	5	0.0505282611397624	0.05751915704364244	0.00023373182532341046	unsupported	True	0.535	0.8769230769230768	0.0495786008351604	5.1570011079447374e-14
btg2	22-311456-311956	14	0.022501545178623288	0.05698566774714805	3	0.03448412256852476	0.05447563162309498	0.00010705010462691995	unsupported	True	0.795	0.8833333333333333	0.0454840238028757	4.490227930622882e-12
btg2	22-349287-349787	15	0.006098884087208168	0.03440189331167005	5	0.028303009224461877	0.0295503650828522	2.8772513888306056e-05	unsupported	True	0.86	0.9052631578947368	0.0413460815173375	2.809336024127853e-10
btg2	22-404571-405071	16	0.012593333055146995	0.11284212456134415	0	0.10024879150619716	0.1169390948502315	0.0013228485578264731	unsupported	True	0.46	0.8769230769230768	0.0404254923672942	6.697126047132175e-10
btg2	22-310734-311234	17	0.031431674608510096	0.05695679107635848	2	0.025525116467848386	0.07167891159093832	0.00010420886070921075	unsupported	True	0.755	0.8833333333333333	0.039242678393377	1.9894256633054062e-09
btg2	22-404052-404552	18	0.0070563433244128166	0.07590793533205083	3	0.068851592007638	0.07667203067900548	0.00040071733588978813	unsupported	True	0.65	0.8833333333333333	0.0306135505821381	2.213033344730552e-06
btg2	22-376743-377243	19	0.005612685268543633	0.03374324819246006	2	0.028130562923916427	0.05490880201154957	5.212034451797114e-05	unsupported	True	0.78	0.8833333333333333	0.0271284564206941	2.375710062883176e-05
fzd8a	24-4459776-4460276	0	0.3274465712284942	0.48030269665936326	0	0.15285612543086907	0.333777507251513	0.024505013091275087	regional_candidate	True	0.005	0.03333333333333333	0.2655364647355288	0.0
fzd8a	24-4482516-4483016	1	0.5554967131680983	0.7556494711411894	0	0.20015275797309107	0.5449492125429126	0.08242102114636098	core_concordant	True	0.005	0.03333333333333333	0.2518506227506903	0.0
fzd8a	24-4477900-4478400	2	0.41526429976784635	0.6330589064021611	0	0.21779460663431477	0.36263884315316675	0.04999948886918754	core_concordant	True	0.005	0.03333333333333333	0.2504746461048279	0.0
fzd8a	24-4475480-4475980	3	0.2189417142717752	0.29875935274555615	0	0.07981763847378096	0.2734065947663127	0.006519726387167824	regional_candidate	True	0.11	0.18333333333333335	0.2180090743536201	2.879907475793328e-240
fzd8a	24-4452326-4452826	4	0.3080595046243045	0.35412699609940224	0	0.046067491475097755	0.16820573772360758	0.002744065071036609	unsupported	True	0.075	0.13636363636363635	0.2095625141461231	8.809030881883988e-222
fzd8a	24-4540134-4540634	5	0.2969436727321644	0.362930284958682	5	0.06598661222651764	0.15355900795655944	0.0036775140411568455	unsupported	True	0.035	0.1	0.2088391484708926	3.0972566435419307e-220
fzd8a	24-4472830-4473330	6	0.28843250358194295	0.38071322417580117	0	0.09228072059385822	0.2132560303259458	0.0074922154950126515	regional_candidate	True	0.045	0.11249999999999999	0.2038718342422328	8.925844571911223e-210
fzd8a	24-4525070-4525570	7	0.28072259837516855	0.3447278537152833	0	0.06400525534011475	0.21346374949758945	0.004709948337649133	unsupported	True	0.065	0.13	0.2027715569894384	1.7003475727950674e-207
fzd8a	24-4542736-4543236	8	0.23759765594571533	0.3588955073178491	0	0.12129785137213375	0.21794036482606757	0.009487653238070751	regional_candidate	True	0.06	0.13	0.1972342842505093	3.175517297548877e-196
fzd8a	24-4547157-4547657	9	0.21249547864354085	0.3990238924343276	0	0.18652841379078677	0.2713915058525215	0.020199478102319153	regional_candidate	True	0.025	0.08333333333333333	0.1815548470168791	3.990437827522868e-166
fzd8a	24-4481964-4482464	10	0.2407717383048943	0.4199700259462396	0	0.17919828764134532	0.28080512461075857	0.02113280665797305	regional_candidate	True	0.015	0.06	0.1583972859597704	1.6825446169366e-126
fzd8a	24-4529380-4529880	11	0.22785512760155388	0.37809628740778833	0	0.15024115980623445	0.33259782374710634	0.018893427164645656	regional_candidate	True	0.01	0.05	0.1568544002814744	4.6161009882754605e-124
fzd8a	24-4463046-4463546	12	0.1688831729343128	0.2095160734391245	3	0.04063290050481172	0.1478490807781349	0.0012586755609726114	unsupported	True	0.15	0.2	0.1550943941147311	2.601441910220874e-121
fzd8a	24-4418548-4419048	13	0.1316092643081958	0.21037806384154617	0	0.07876879953335036	0.16608350612232956	0.002752207570087408	unsupported	True	0.28	0.3294117647058824	0.151585915085917	6.343101017968955e-116
fzd8a	24-4479894-4480394	14	0.17373015094054323	0.3213920340445465	1	0.1476618831040033	0.187552589213314	0.008900749425166407	regional_candidate	True	0.13	0.2	0.145552902273155	5.826549403151485e-107
fzd8a	24-4447955-4448455	15	0.151768382151234	0.17094006016402083	1	0.019171678012786825	0.06063189071644223	0.0001987033047572788	unsupported	True	0.35	0.3684210526315789	0.1436135034271912	3.684391140704785e-104
fzd8a	24-4486237-4486737	16	0.10795992238985448	0.16515384629848498	3	0.0571939239086305	0.14012819756225786	0.0013236224406650932	unsupported	True	0.22	0.275	0.1385803241139052	4.5058645967895164e-97
fzd8a	24-4463565-4464065	17	0.1955958415841153	0.27590045645901756	0	0.08030461487490226	0.15794918159273122	0.0034995346874688556	unsupported	True	0.15	0.2	0.1335082193611572	3.4006942939593406e-90
fzd8a	24-4383484-4383984	18	0.07862847821259054	0.12094764651182735	3	0.042319168299236806	0.041096836271098586	0.0002103502032721117	unsupported	True	0.38	0.38	0.1151719315572426	1.5801578599432218e-67
fzd8a	24-4537072-4537572	19	0.09627383367881003	0.12543098188365664	0	0.02915714820484662	0.11037049976052724	0.00040364806543725153	unsupported	True	0.305	0.33888888888888885	0.1088021883526878	1.878229527301285e-60
creb3l2	4-4729569-4730069	0	0.29553800066723224	0.4811392255541619	0	0.18560122488692965	0.22311265670061153	0.01992396684839196	regional_candidate	True	0.005	0.02	0.3761561640295893	0.0
creb3l2	4-4741110-4741610	1	0.21944433992362972	0.2508768602545209	3	0.03143252033089117	0.046875380918362075	0.0003696448167970893	unsupported	True	0.005	0.02	0.2403660145733951	4.246766334772336e-293
creb3l2	4-4725347-4725847	2	0.17372010758616707	0.2827571144896321	2	0.10903700690346502	0.13724166408011096	0.004231296296614594	unsupported	True	0.01	0.028571428571428574	0.2337282895063746	8.155482748627165e-277
creb3l2	4-4673940-4674440	3	0.13944401210843882	0.17303659738933222	3	0.0335925852808934	0.044223530271312816	0.0002570601776354942	unsupported	True	0.09	0.18	0.218308125349822	6.169133887292715e-241
creb3l2	4-4736612-4737112	4	0.23163565884339232	0.339970543281741	3	0.10833488443834866	0.10974119310523076	0.004041841615865251	unsupported	True	0.005	0.02	0.2169922383983668	5.334727278930339e-238
creb3l2	4-4737899-4738399	5	0.2103194402550705	0.33412584726938455	3	0.12380640701431406	0.19594955231197853	0.008105829580136139	regional_candidate	True	0.005	0.02	0.1962286038153296	3.256571092175332e-194
creb3l2	4-4745984-4746484	6	0.12343059899342732	0.28453908784808735	3	0.16110848885466003	0.17955320638952332	0.008231017481509742	regional_candidate	True	0.01	0.028571428571428574	0.191516260070263	6.139912831374015e-185
creb3l2	4-4806505-4807005	7	0.10195869676456315	0.18692671302429223	4	0.08496801625972908	0.10701886739509758	0.0016997584100157167	unsupported	True	0.105	0.19090909090909092	0.1812722652563055	1.3153916657351488e-165
creb3l2	4-4774193-4774693	8	0.11329526943144864	0.2516394695528565	0	0.13834420012140786	0.15080428476659585	0.0052499286240317005	regional_candidate	True	0.02	0.05	0.1748278428511157	5.0154126437394236e-154
creb3l2	4-4807877-4808377	9	0.061812119860827366	0.1088488638644445	2	0.04703674400361714	0.07537312860249351	0.00038590259054410866	unsupported	True	0.35	0.3888888888888889	0.173300447824353	2.398810965285169e-151
creb3l2	4-4669021-4669521	10	0.07621268524677266	0.14820574733828346	4	0.0719930620915108	0.04377714949136513	0.00046709279795812883	unsupported	True	0.165	0.26153846153846155	0.1684924863740997	4.496143852246311e-143
creb3l2	4-4758321-4758821	11	0.07269846242381367	0.1411703685214855	3	0.06847190609767184	0.09483753652338897	0.0009167189954890493	unsupported	True	0.24	0.34285714285714286	0.1626998902607957	1.968075235141307e-133
creb3l2	4-4767736-4768236	12	0.10815387532546053	0.17055170742901263	2	0.0623978321035521	0.0874020917726528	0.0009301380255317275	unsupported	True	0.17	0.26153846153846155	0.1597215781200741	1.2976668324274428e-128
creb3l2	4-4748579-4749079	13	0.244264883829002	0.40349901729524495	3	0.15923413346624296	0.26215423063987425	0.01684362333437582	regional_candidate	True	0.005	0.02	0.1514991596082605	8.587765015152354e-116
creb3l2	4-4808412-4808912	14	0.02866713888951391	0.06721742330779923	2	0.03855028441828532	0.05615451162543174	0.00014551042240818152	unsupported	True	0.54	0.54	0.1480206699665168	1.3960399996189226e-110
creb3l2	4-4805840-4806340	15	0.041644692959950325	0.11165042913239356	1	0.07000573617244324	0.09578524052071359	0.0007486737698932572	unsupported	True	0.34	0.3888888888888889	0.147945330016908	1.8045451985677482e-110
creb3l2	4-4731684-4732184	16	0.13007078840008396	0.19291759768039807	3	0.06284680928031411	0.0878360331200215	0.0010649465048636092	unsupported	True	0.09	0.18	0.1457907578839601	2.625452661611154e-107
creb3l2	4-4665982-4666482	17	0.09041653387925289	0.12915115882456168	0	0.0387346249453088	0.031646572984305094	0.00015831583268879665	unsupported	True	0.28	0.37333333333333335	0.1447725267030265	7.8913501593986275e-106
creb3l2	4-4799809-4800309	18	0.06523192568224376	0.11150212118729184	2	0.04627019550504809	0.04026029097028269	0.00020771189752979	unsupported	True	0.33	0.3888888888888889	0.1410854873689998	1.441808901476635e-100
creb3l2	4-4717996-4718496	19	0.05509582664135432	0.08816757845400369	4	0.033071751812649375	0.04116485614108193	0.00012003080398771985	unsupported	True	0.49	0.5157894736842106	0.13884995759259	1.9086826463674e-97
fn1a	9-15469944-15470444	0	0.3517861619849916	0.5029421106809531	5	0.1511559486959615	0.08313198378596176	0.006319917188660896	core_concordant	True	0.005	0.03333333333333333	0.3756666033036035	0.0
fn1a	9-15403379-15403879	1	0.3092925761103239	0.38681828001146135	1	0.07752570390113744	0.2753906692955068	0.00825851437717757	regional_candidate	True	0.01	0.04	0.3070141121098441	0.0
fn1a	9-15472374-15472874	2	0.257517846930548	0.35764909559119723	4	0.10013124866064921	0.08128072960327942	0.0029108133390260515	unsupported	True	0.015	0.049999999999999996	0.295166102402017	0.0
fn1a	9-15461599-15462099	3	0.23739111805883442	0.350022678627983	5	0.11263156056914855	0.03669218885767578	0.0014465381960399415	unsupported	True	0.01	0.04	0.2745835036753148	0.0
fn1a	9-15393146-15393646	4	0.20157517794378638	0.23072869277038774	1	0.029153514826601362	0.09899601430194502	0.0006659018741881008	unsupported	True	0.14	0.15555555555555556	0.2702635735680144	0.0
fn1a	9-15505590-15506090	5	0.21873272650593914	0.2874103069391026	3	0.06867758043316344	0.07727445173276107	0.0015252929295317722	unsupported	True	0.04	0.08888888888888889	0.25543812372325	0.0
fn1a	9-15360694-15361194	6	0.20183721510044547	0.2438226842993119	1	0.04198546919886642	0.09273153260086506	0.0009492936081555697	unsupported	True	0.12	0.1411764705882353	0.2528782775726043	0.0
fn1a	9-15500365-15500865	7	0.23434432902467742	0.3027540368652784	4	0.06840970784060099	0.07994140488238954	0.0016556916348107302	unsupported	True	0.025	0.0625	0.2479465193491513	0.0
fn1a	9-15421880-15422380	8	0.20982731893261689	0.24758065210084323	3	0.03775333316822635	0.04977985836169557	0.00046529207948014297	unsupported	True	0.12	0.1411764705882353	0.2424330471574701	2.8378083538923083e-298
fn1a	9-15452765-15453265	9	0.15844077076474117	0.2687385507220361	5	0.11029777995729495	0.05741137749838243	0.001701745885078239	unsupported	True	0.075	0.11999999999999998	0.2316289568476878	9.029483761618727e-272
fn1a	9-15359916-15360416	10	0.1744317733637226	0.27445463996144204	3	0.10002286659771945	0.050906409725617635	0.0013974695159755125	unsupported	True	0.07	0.11999999999999998	0.2307240387580158	1.3012674697052429e-269
fn1a	9-15463274-15463774	11	0.1807779717081294	0.36820560309746103	0	0.18742763138933163	0.191755327864793	0.013233400288225484	regional_candidate	True	0.025	0.0625	0.2219540996683341	3.55534581557999e-249
fn1a	9-15460705-15461205	12	0.14196010779751217	0.24727667701215092	5	0.10531656921463875	0.09556586800690733	0.0024887579927138407	unsupported	True	0.09	0.11999999999999998	0.2187818108561249	5.348685952486807e-242
fn1a	9-15473371-15473871	13	0.2488643715562069	0.43002829892973626	5	0.18116392737352938	0.3268337824537404	0.025462186993438312	regional_candidate	True	0.005	0.03333333333333333	0.2167983627822479	1.4393642803426264e-237
fn1a	9-15454004-15454504	14	0.1387443985599029	0.12786746873117044	5	-0.010876929828732451	0.04058642508134355	0.0	unsupported	True	0.445	0.445	0.2073781225130013	3.943473934466204e-217
fn1a	9-15442435-15442935	15	0.20738182161117172	0.38949610812537866	5	0.18211428651420694	0.26050126119755534	0.018478085379338538	regional_candidate	True	0.005	0.03333333333333333	0.2009408384514645	9.871053549859029e-204
fn1a	9-15444340-15444840	16	0.10843884708945943	0.14644214977750458	3	0.03800330268804515	0.036950894018376604	0.0002056422689386091	unsupported	True	0.245	0.2578947368421053	0.197266210268531	2.7402744024091368e-196
fn1a	9-15432872-15433372	17	0.16359665650983746	0.26430446306811245	0	0.10070780655827499	0.06391617032021862	0.0017012901168979445	unsupported	True	0.055	0.11000000000000001	0.1855087818873536	1.82928344451709e-173
fn1a	9-15384964-15385464	18	0.16791731300598411	0.258368140995671	3	0.0904508279896869	0.09870753963961124	0.0023067569304129217	unsupported	True	0.09	0.11999999999999998	0.1843234916671873	3.019692600554791e-171
fn1a	9-15412092-15412592	19	0.18747427323922813	0.27122351948494733	1	0.0837492462457192	0.1542504730086826	0.003503763295041687	unsupported	True	0.085	0.11999999999999998	0.1818594071099775	1.1008601733973923e-166
zic2a	9-31245924-31246424	0	0.41941397744921133	0.5291953824641994	4	0.10978140501498806	0.16600296394366498	0.009644077086700148	core_concordant	True	0.005	0.011111111111111112	0.4561011508398331	0.0
zic2a	9-31205171-31205671	1	0.36784627469904185	0.4785199928787225	4	0.11067371817968064	0.16871074540595898	0.008934851371358628	core_concordant	True	0.005	0.011111111111111112	0.3919238970912024	0.0
zic2a	9-31241022-31241522	2	0.3924794291722015	0.4738416329617903	4	0.0813622037895888	0.2013805651546548	0.007763784552616781	core_concordant	True	0.005	0.011111111111111112	0.3908410193904227	0.0
zic2a	9-31317861-31318361	3	0.35658201390525973	0.3804733206637218	4	0.023891306758462072	0.11527662243458203	0.0010478650532625318	core_concordant	True	0.01	0.018181818181818184	0.3694665949654873	0.0
zic2a	9-31212671-31213171	4	0.3856710890443432	0.44632072168211545	0	0.06064963263777223	0.1602418181192426	0.004337615869468621	core_concordant	True	0.005	0.011111111111111112	0.3408247512895316	0.0
zic2a	9-31214527-31215027	5	0.44740965126826676	0.4914861182994767	0	0.04407646703120993	0.10698286495369053	0.0023175667747559916	core_concordant	True	0.005	0.011111111111111112	0.3309713102336618	0.0
zic2a	9-31277917-31278417	6	0.323217318276599	0.3911113888787793	4	0.06789407060218028	0.15536942695412764	0.004125702175356846	unsupported	True	0.015	0.023076923076923075	0.3037814940680801	0.0
zic2a	9-31302607-31303107	7	0.3016662692989676	0.4310789863498618	0	0.1294127170508942	0.2760475163683327	0.015399891197363336	regional_candidate	True	0.005	0.011111111111111112	0.297438200427508	0.0
zic2a	9-31205806-31206306	8	0.28004140983888853	0.3526838452867993	4	0.07264243544791077	0.23153352937385768	0.005931845833397447	regional_candidate	True	0.005	0.011111111111111112	0.2863426149461373	0.0
zic2a	9-31194833-31195333	9	0.2938678480774938	0.34961245836637767	4	0.05574461028888389	0.15976796411013908	0.0031137194891691566	unsupported	True	0.015	0.023076923076923075	0.2822903176269026	0.0
zic2a	9-31204620-31205120	10	0.24834020581660282	0.2888241176885965	2	0.04048391187199368	0.05747093803123571	0.0006719921685454392	unsupported	True	0.04	0.044444444444444446	0.2812522630173792	0.0
zic2a	9-31184482-31184982	11	0.23785397988063112	0.44604082931682804	2	0.20818684943619692	0.17058336046575467	0.015840342702395552	regional_candidate	True	0.005	0.011111111111111112	0.2676949939803116	0.0
zic2a	9-31197418-31197918	12	0.2889300802479431	0.3543835492438549	4	0.06545346899591181	0.18229865989327726	0.004228532748035751	unsupported	True	0.025	0.03333333333333333	0.266213190246294	0.0
zic2a	9-31212099-31212599	13	0.2634558089409496	0.3081061213179106	4	0.04465031237696099	0.15342762025631324	0.0021107090746466323	unsupported	True	0.055	0.05789473684210527	0.2636468554564937	0.0
zic2a	9-31272339-31272839	14	0.2887861806040425	0.37563621768401345	4	0.08685003707997097	0.20714249217349745	0.006757820690365815	regional_candidate	True	0.005	0.011111111111111112	0.2559025706195827	0.0
zic2a	9-31347982-31348482	15	0.24843115454224302	0.22534414255118632	2	-0.0230870119910567	0.024344662321075183	0.0	unsupported	True	0.075	0.075	0.2425126399670079	1.7894420226769142e-298
zic2a	9-31318389-31318889	16	0.2305380666506588	0.3009292835193357	0	0.07039121686867689	0.15764487949928585	0.003339356557525883	unsupported	True	0.04	0.044444444444444446	0.2257740070645923	5.7152557435447575e-258
zic2a	9-31252988-31253488	17	0.24841725522205985	0.37394512842486005	4	0.1255278732028002	0.16096620526769867	0.007555840060310329	regional_candidate	True	0.02	0.028571428571428574	0.2200152718366763	8.933525009505867e-245
zic2a	9-31250286-31250786	18	0.21115997938165393	0.2806498255067114	2	0.06948984612505749	0.0717073516149597	0.0013984592291835108	unsupported	True	0.035	0.043750000000000004	0.2145126759342401	1.6154182995577613e-232
zic2a	9-31287346-31287846	19	0.25097164293103513	0.35243976995726284	0	0.1014681270262277	0.2013909531292727	0.0072020231053164605	regional_candidate	True	0.01	0.018181818181818184	0.2069614765697807	2.9989483912891286e-216
ndr2	12-48164677-48165177	0	0.2434818691531026	0.3811192995464849	0	0.13763743039338228	0.25895419744341097	0.013583774163510282	regional_candidate	True	0.005	0.05	0.1305269662333623	2.8232626847910543e-86
ndr2	12-48176889-48177389	1	0.10220626712874822	0.2419589292891714	0	0.13975266216042317	0.1788904931128653	0.006049075495617577	regional_candidate	True	0.03	0.07272727272727274	0.1214313174781409	7.01523690682297e-75
ndr2	12-48141964-48142464	2	0.1204173960045228	0.20609498822328653	0	0.08567759221876374	0.10795069516857665	0.0019061634037829244	unsupported	True	0.015	0.07272727272727274	0.1178863452968583	1.145534606724522e-70
ndr2	12-48208488-48208988	3	0.20428763952658396	0.39635023803306946	3	0.1920625985064855	0.2542561850378309	0.01935501222969398	regional_candidate	True	0.005	0.05	0.1058310614421681	2.7158357019575923e-57
ndr2	12-48168848-48169348	4	0.1379099738913027	0.16448713464673545	0	0.02657716075543276	0.09755427838442739	0.00042646838286212395	unsupported	True	0.04	0.07272727272727274	0.0926312080773652	2.52827556432656e-44
ndr2	12-48112677-48113177	5	0.04768645434315609	0.10209577087090235	5	0.05440931652774626	0.08291721427596707	0.00046060190093935967	unsupported	True	0.205	0.3416666666666666	0.0908925303456542	9.579202355825193e-43
ndr2	12-48168180-48168680	6	0.15976846675534498	0.2633630061082633	3	0.10359453935291832	0.21105329699685232	0.005758160622710233	regional_candidate	True	0.015	0.07272727272727274	0.090318610918608	3.1316258371533984e-42
ndr2	12-48188182-48188682	7	0.11100216592645291	0.1640458546814571	4	0.05304368875500419	0.04653863516689316	0.0004049604601254131	unsupported	True	0.03	0.07272727272727274	0.0896088407267691	1.341062924409994e-41
ndr2	12-48161965-48162465	8	0.04172500962849694	0.09765314267426618	5	0.05592813304576924	0.07480116910006261	0.0004085309202033717	unsupported	True	0.245	0.3466666666666667	0.08712217631627	1.9999175948625496e-39
ndr2	12-48125321-48125821	9	0.05028414588711282	0.19895945229326836	0	0.14867530640615553	0.15311039014361935	0.004529060082327972	unsupported	True	0.02	0.07272727272727274	0.0639561433976136	4.0999929795167254e-22
ndr2	12-48303845-48304345	10	0.03863782379463747	0.07489343605985475	5	0.036255612265217285	0.05009289953709098	0.00013601761974836525	unsupported	True	0.26	0.3466666666666667	0.0600933992187603	9.696570478136524e-20
ndr2	12-48286866-48287366	11	0.02125070145123843	0.04679783208102919	5	0.02554713062979076	0.02452918382835201	2.9325873805042484e-05	unsupported	True	0.56	0.5894736842105264	0.058923555464555	4.75127400201562e-19
ndr2	12-48193452-48193952	12	0.010402130451346248	0.07369593547246359	4	0.06329380502111734	0.05753853514671203	0.0002683882768562434	unsupported	True	0.34	0.4058823529411764	0.0571804133895605	4.7918195412377145e-18
ndr2	12-48189944-48190444	13	0.019837883675324203	0.08933090759255335	5	0.06949302391722915	0.06513062868432284	0.0004043227948923618	unsupported	True	0.245	0.3466666666666667	0.0561578009942742	1.8011414240836358e-17
ndr2	12-48137369-48137869	14	0.05479439593809169	0.2505688690898095	0	0.19577447315171784	0.24042432488187135	0.011794012452357155	regional_candidate	True	0.035	0.07272727272727274	0.0485404945664696	1.6578173589880045e-13
