gene	enhancer_index	global_concordance	max_regional_concordance	best_domain	best_domain_size	local_advantage	regional_specificity	regional_evidence_score	permutation_pvalue	predicted_class	permutation_qvalue	enhancer	prior_score	prior_signed_score
AKR1D1	19	0.06722611167685694	0.2337440895372765	4	1292	0.16651797786041955	0.24671931944472256	0.00938955667194034	0.01	regional_candidate	0.022222222222222223	chr7:138201834-138202335	0.0002881772807538	-0.0002881772807538
CD86	0	0.08629472191067117	0.3350791786795327	4	1292	0.24878445676886152	0.3350791786795327	0.02644327328970387	0.02	regional_candidate	0.05333333333333334	chr3:122074587-122075088	0.0099996739993384	0.0099996739993384
CD86	1	0.06469515895201422	0.29085765581953266	4	1292	0.22616249686751844	0.2957174903755904	0.018415146871983715	0.01	regional_candidate	0.05333333333333334	chr3:121957950-121958451	0.0066236216809675	0.0066236216809675
CD86	2	0.015343202900448652	0.19724608018930584	4	1292	0.18190287728885718	0.20537569952732782	0.006975801130915161	0.02	unsupported	0.05333333333333334	chr3:122209666-122210167	0.0047342147083782	0.0047342147083782
CD86	3	0.0038847497129647873	0.24251271857773654	4	1292	0.23862796886477175	0.2466131962706489	0.013510432813132245	0.01	regional_candidate	0.05333333333333334	chr3:122195691-122196192	0.0026828906202509	0.0026828906202509
CD86	4	0.0026668712325691726	0.07702419215964537	5	1254	0.0743573209270762	0.08395472160690291	0.000334661113254657	0.19	unsupported	0.304	chr3:122091755-122092256	0.0023296268533752	0.0023296268533752
CD86	5	0.04315760652050828	0.15882624067129428	4	1292	0.11566863415078599	0.14688325864396296	0.0025545078880578297	0.02	unsupported	0.05333333333333334	chr3:122258704-122259205	0.0021006013289234	0.0021006013289234
CD86	6	0.003994923450169802	0.09075737713322787	5	1254	0.08676245368305807	0.09075737713322787	0.0005240794425105388	0.15	unsupported	0.26666666666666666	chr3:122100542-122101043	0.0012118510080107	0.0012118510080107
CD86	7	-0.005881858078750786	0.06134487409877191	5	1254	0.06722673217752269	0.0832843321847213	0.0002257061433395301	0.28	unsupported	0.34285714285714286	chr3:122247783-122248284	0.0008314364174988	-0.0008314364174988
CD86	8	-0.0010570104821466724	0.08068575190142087	5	1254	0.08174276238356754	0.10099357284108992	0.0004626372208259183	0.21	unsupported	0.3054545454545454	chr3:121916157-121916658	9.02040851556707e-05	-9.02040851556707e-05
CD86	9	0.0018425058527599483	0.03647260671595052	5	1254	0.03463010086319057	0.05290786581102598	4.116437403346918e-05	0.36	unsupported	0.384	chr3:122184240-122184741	5.960574383226476e-05	-5.960574383226476e-05
CD86	10	-0.006997429161604063	0.012259828536571463	1	1292	0.019257257698175524	0.020584622522083054	2.6243122373550765e-06	0.46	unsupported	0.46	chr3:122245946-122246447	4.541466324827446e-05	4.541466324827446e-05
CD86	11	0.01986506701266189	0.1124654801425764	4	1292	0.09260041312991452	0.1124654801425764	0.0011087879384708169	0.02	unsupported	0.05333333333333334	chr3:122200624-122201125	1.3357653071200513e-05	-1.3357653071200513e-05
CD86	12	-0.0029618667626466802	0.06128694632673119	5	1254	0.06424881308937787	0.06496851165952094	0.00016811087217635895	0.27	unsupported	0.34285714285714286	chr3:121985797-121986298	6.577861714088925e-06	-6.577861714088925e-06
CD86	13	0.030700199507474504	0.10901205372725459	1	1292	0.07831185421978008	0.10901205372725459	0.0008189534605162251	0.06	unsupported	0.12	chr3:122078595-122079096	5.017462365978079e-06	5.017462365978079e-06
CD86	14	0.02612289724984971	0.1372056021622946	1	1292	0.1110827049124449	0.12083443345927879	0.0017153729468763605	0.03	unsupported	0.06857142857142857	chr3:122024107-122024608	2.937928045557853e-06	-2.937928045557853e-06
CD86	15	-0.0019595456647262784	0.053960450057918656	0	1292	0.05591999572264494	0.06603944470486237	0.00013095011895210417	0.3	unsupported	0.34285714285714286	chr3:122032991-122033492	1.9310771265442583e-06	-1.9310771265442583e-06
VIM	0	0.39951631673945887	0.4036615919034395	1	1292	0.004145275163980611	0.2576574599615636	0.0004232964092092363	0.01	core_concordant	0.018181818181818184	chr10:17228941-17229442	0.0657333217243029	0.0657333217243029
VIM	1	0.39831328075729816	0.39716052737711677	1	1292	-0.0011527533801813927	0.2785322114590558	0.0	0.01	core_concordant	0.018181818181818184	chr10:17228390-17228891	0.0645673070144108	0.0645673070144108
VIM	2	0.2616761053807189	0.33699108800946087	1	1292	0.07531498262874198	0.2802849557059019	0.0069844249326042876	0.01	regional_candidate	0.018181818181818184	chr10:17201134-17201635	0.041159539862478	0.041159539862478
VIM	3	0.3449301071024719	0.32859562875920734	1	1292	-0.01633447834326457	0.24421601261303255	0.0	0.01	unsupported	0.018181818181818184	chr10:17229832-17230333	0.0267097533848691	0.0267097533848691
VIM	4	0.32524170232095484	0.3354178642971193	1	1292	0.010176161976164444	0.20988014848265518	0.0007033518491112524	0.01	unsupported	0.018181818181818184	chr10:17171264-17171765	0.0228453860411396	0.0228453860411396
VIM	5	0.2842794014899412	0.38264340209863434	1	1292	0.09836400060869316	0.31449517300720886	0.011621855396365517	0.01	regional_candidate	0.018181818181818184	chr10:17139476-17139977	0.0192352060145779	0.0192352060145779
VIM	6	0.3282636782830256	0.385331890267565	1	1292	0.057068211984539374	0.27609365719785783	0.005960967014160642	0.01	regional_candidate	0.018181818181818184	chr10:17257623-17258124	0.0170148393092017	0.0170148393092017
VIM	7	0.14967197221223075	0.26228988142059073	1	1292	0.11261790920835998	0.24212306620255003	0.007021925742417465	0.01	regional_candidate	0.018181818181818184	chr10:17137719-17138220	0.0091125674281443	0.0091125674281443
VIM	8	0.26693124713984306	0.26755343211573424	1	1292	0.0006221849758911713	0.2135308868527449	3.489971017417715e-05	0.01	unsupported	0.018181818181818184	chr10:17250728-17251229	0.0069035461280148	0.0069035461280148
VIM	9	0.2129393487151859	0.32631901602563823	1	1292	0.11337966731045232	0.2686749050997082	0.009759683534165578	0.01	regional_candidate	0.018181818181818184	chr10:17138328-17138829	0.0050697280270585	0.0050697280270585
VIM	10	0.014359087284662822	0.038457891655728604	0	1292	0.024098804371065784	0.04075045854561874	4.028489086099603e-06	0.67	unsupported	0.8933333333333333	chr10:17348557-17349058	0.0017859181621098	0.0017859181621098
VIM	11	-0.10240522923766375	-0.030792650347761817	5	1254	0.07161257888990194	0.025386465929578154	0.0	1.0	unsupported	1.0	chr10:17307030-17307531	0.001763858129046	-0.001763858129046
VIM	12	-0.10432858177856896	0.08366733913860529	0	1292	0.18799592091717426	0.135936030883213	0.001644733795678867	0.15	unsupported	0.23076923076923078	chr10:17274809-17275310	0.0014165922620202	-0.0014165922620202
VIM	13	0.16360959421156676	0.2632195914793467	1	1292	0.09960999726777994	0.2539967224242555	0.006538533027469314	0.01	regional_candidate	0.018181818181818184	chr10:17199563-17200064	0.0011031885252721	0.0011031885252721
VIM	14	-0.11447560764739836	-0.00767169868650817	2	1254	0.10680390896089019	0.05345906672385689	0.0	0.99	unsupported	1.0	chr10:17278934-17279435	0.0007976836783721	-0.0007976836783721
VIM	15	-0.08590295127751879	0.08844491502984665	0	1292	0.17434786630736543	0.12983817551108356	0.0016684402713731314	0.1	unsupported	0.16666666666666666	chr10:17353837-17354338	0.000510998798217	-0.000510998798217
VIM	16	-0.09933939238233358	-0.040438720328540165	2	1254	0.058900672053793415	0.034644809440970675	0.0	1.0	unsupported	1.0	chr10:17155793-17156294	0.0004242750405562	-0.0004242750405562
VIM	17	-0.10399636841031518	0.05258136077470401	2	1254	0.1565777291850192	0.1232864483131429	0.00024650630635470225	0.53	unsupported	0.7571428571428572	chr10:17323180-17323681	0.0002951189827693	-0.0002951189827693
VIM	18	-0.11605656656587542	0.017809304804589483	0	1292	0.1338658713704649	0.07055428489747698	0.0	0.94	unsupported	1.0	chr10:17377694-17378195	0.0002775115684488	-0.0002775115684488
VIM	19	-0.14605798943264667	-0.002269584716655714	5	1254	0.14378840471599094	0.09431526472330902	0.0	0.98	unsupported	1.0	chr10:17177942-17178443	0.0002603011426139	-0.0002603011426139
CLDN9	0	0.014669256358372088	0.05668273199010401	4	1292	0.042013475631731925	0.05668273199010401	0.00010573938170989847	0.13	unsupported	0.21666666666666667	chr16:2868022-2868523		
CLDN9	1	0.13696047174731513	0.33021117329818833	4	1292	0.1932507015508732	0.33021117329818833	0.020369546072410843	0.01	regional_candidate	0.03333333333333333	chr16:3045435-3045936		
CLDN9	2	0.12520471908446582	0.2557153384074904	4	1292	0.13051061932302457	0.2557153384074904	0.008249661925928381	0.01	regional_candidate	0.03333333333333333	chr16:3158647-3159148		
CLDN9	3	-0.006298089339004856	0.0	0	1292	0.006298089339004856	0.007826557560945495	0.0	1.0	unsupported	1.0	chr16:2924828-2925329		
CLDN9	4	0.006515384836632904	0.05187702812711468	4	1292	0.04536164329048177	0.05187702812711468	8.789647389965385e-05	0.21	unsupported	0.28	chr16:2926957-2927458		
CLDN9	5	-0.008873394674450025	0.0	0	1292	0.008873394674450025	0.0002408971983066572	0.0	1.0	unsupported	1.0	chr16:2933031-2933532		
CLDN9	6	0.0065252817062962706	0.05890155875853388	4	1292	0.05237627705223761	0.05890155875853388	0.00013083402359777854	0.19	unsupported	0.28	chr16:2942075-2942576		
CLDN9	7	-0.020257617607713455	0.0	0	1292	0.020257617607713455	0.01429459867993799	0.0	1.0	unsupported	1.0	chr16:2953697-2954198		
CLDN9	8	0.10347845062029715	0.20484051775652057	4	1292	0.10136206713622342	0.20484051775652057	0.004111345094553221	0.01	unsupported	0.03333333333333333	chr16:2961639-2962140		
CLDN9	9	0.002108795171717617	0.03287788328209267	4	1292	0.030769088110375056	0.03287788328209267	1.7461503188063788e-05	0.38	unsupported	0.475	chr16:2968959-2969460		
CLDN9	10	0.004358802628066641	0.05357420591801274	4	1292	0.0492154032899461	0.05357420591801274	0.00010170563832690177	0.21	unsupported	0.28	chr16:3031584-3032085		
CLDN9	11	0.04707209007726732	0.11300192739043083	4	1292	0.06592983731316351	0.11300192739043083	0.0007670524280643936	0.04	unsupported	0.08888888888888889	chr16:2969738-2970239		
CLDN9	12	0.015912601204091624	0.08554623376550062	4	1292	0.069633632561409	0.08554623376550062	0.0004926036018611567	0.01	unsupported	0.03333333333333333	chr16:2980308-2980809		
CLDN9	13	0.01948594236554267	0.07700971365120601	4	1292	0.05752377128566334	0.07700971365120601	0.00029338426597632175	0.07	unsupported	0.14	chr16:2983579-2984080		
CLDN9	14	0.00574355240816186	0.059121979747923166	4	1292	0.05337842733976131	0.059121979747923166	0.0001560482322036851	0.09	unsupported	0.1636363636363636	chr16:3003736-3004237		
CLDN9	15	0.10345667676138574	0.24671521117965284	4	1292	0.14325853441826708	0.24671521117965284	0.008429253217279711	0.01	regional_candidate	0.03333333333333333	chr16:3012173-3012674		
CLDN9	16	0.10714381480031178	0.27709348615340923	4	1292	0.16994967135309746	0.27709348615340923	0.01261390934663172	0.01	regional_candidate	0.03333333333333333	chr16:3012705-3013206		
CLDN9	17	0.07170923101773963	0.1383249701283243	4	1292	0.06661573911058466	0.1383249701283243	0.0012108814505355251	0.02	unsupported	0.05	chr16:3020103-3020604		
CLDN9	18	0.0004091640730252652	0.03210694375838051	4	1292	0.03169777968535525	0.03210694375838051	1.4223601474219413e-05	0.48	unsupported	0.5647058823529412	chr16:3024055-3024556		
CLDN9	19	0.00664354253067374	0.11135340497336883	4	1292	0.10470986244269509	0.11135340497336883	0.0012334404798360768	0.02	unsupported	0.05	chr16:3028091-3028592		
SLC5A7	0	0.1322267479272581	0.347401038206798	2	1254	0.2151742902795399	0.24892028500115565	0.017118653762355607	0.02	regional_candidate	0.08	chr2:108128299-108128800	0.0471673905044118	0.0471673905044118
SLC5A7	1	0.1290079885742354	0.3245442474162896	2	1254	0.19553625884205422	0.2251580416356386	0.013335995998877238	0.01	regional_candidate	0.06666666666666667	chr2:108058016-108058517	0.0453795147565242	0.0453795147565242
SLC5A7	2	0.11953398654457961	0.24944064813923358	2	1254	0.12990666159465397	0.16381138874707246	0.004954268243488909	0.01	regional_candidate	0.06666666666666667	chr2:107986166-107986667	0.0380958207997742	0.0380958207997742
SLC5A7	3	0.11824925045940254	0.21711869263644046	2	1254	0.09886944217703791	0.1295403157670558	0.002558303575578088	0.02	unsupported	0.08	chr2:108124654-108125155	0.0314395069434824	0.0314395069434824
SLC5A7	4	0.12675271906247346	0.3121229220970161	2	1254	0.18537020303454263	0.21781248640286005	0.01176210735665444	0.01	regional_candidate	0.06666666666666667	chr2:108073304-108073805	0.0312369907232983	0.0312369907232983
SLC5A7	5	0.09998083424417442	0.15544982271276814	4	1292	0.055468988468593716	0.06665220768534917	0.0005172464582208044	0.04	unsupported	0.1	chr2:108061394-108061895	0.0278277052285138	0.0278277052285138
SLC5A7	6	0.02423186555482848	0.06086041273884995	2	1254	0.03662854718402147	0.06996376028668806	8.734051668907328e-05	0.22	unsupported	0.44000000000000006	chr2:108028824-108029325	0.0163647241715519	0.0163647241715519
SLC5A7	7	0.08840368154291486	0.13079977948417829	4	1292	0.04239609794126342	0.056248941507590716	0.0002807306054612357	0.03	unsupported	0.09999999999999999	chr2:108154317-108154818	0.0150614527457208	0.0150614527457208
SLC5A7	8	0.02078939279255162	0.0618718486259522	2	1254	0.04108245583340058	0.06659177237748222	8.924941366934808e-05	0.26	unsupported	0.4727272727272727	chr2:107986769-107987270	0.0067855782673665	0.0067855782673665
SLC5A7	9	0.020834001145448575	0.029283547074212386	4	1292	0.008449545928763812	0.03453206569640826	1.3067846880265598e-06	0.72	unsupported	0.8470588235294116	chr2:108048715-108049216	0.0061887217254154	0.0061887217254154
SLC5A7	10	0.054703958296421065	0.1012471891287456	2	1254	0.046543230832324534	0.049469027835106046	0.00020980478407410662	0.04	unsupported	0.1	chr2:107936700-107937201	0.0053767401854359	0.0053767401854359
SLC5A7	11	0.02285150684359218	0.06423850476697122	2	1254	0.04138699792337905	0.05878560836850047	8.752223368930416e-05	0.2	unsupported	0.44000000000000006	chr2:107932914-107933415	0.0045023452422116	0.0045023452422116
SLC5A7	12	0.011164850125377044	0.0328927251481541	4	1292	0.021727875022777052	0.03580344387816161	5.117665652014433e-06	0.64	unsupported	0.8	chr2:108055288-108055789	0.0041911399325344	0.0041911399325344
SLC5A7	13	-0.02364862861020478	0.014546611229481385	2	1254	0.03819523983968617	0.04118133187412671	9.634026751381996e-07	0.91	unsupported	0.9578947368421052	chr2:108029460-108029961	0.0035464761086459	0.0035464761086459
SLC5A7	14	-0.0021239666401818525	0.0674152354232208	3	1292	0.06953920206340265	0.07789821897801229	0.00017042059127398215	0.32	unsupported	0.5333333333333333	chr2:108068451-108068952	0.0026614898914481	0.0026614898914481
SLC5A7	15	0.0017728315953056426	0.03013050419187865	4	1292	0.028357672596573007	0.04381403839564062	7.487214291865809e-06	0.61	unsupported	0.8	chr2:107961395-107961896	0.0022436537116401	0.0022436537116401
SLC5A7	16	-0.00464025179791796	0.01867794893845268	4	1292	0.02331820073637064	0.02667786355882406	1.1619174323191489e-06	0.81	unsupported	0.9000000000000001	chr2:107930717-107931218	0.0014273085749096	0.0014273085749096
SLC5A7	17	0.01527378509962585	0.04912395654052492	4	1292	0.033850171440899066	0.042829838026065235	2.7470487537121337e-05	0.43	unsupported	0.6142857142857142	chr2:108076692-108077193	0.0012803324421222	0.0012803324421222
SLC5A7	18	-0.0245824486271767	-0.010350056793228268	2	1254	0.014232391833948432	0.014497636118828112	0.0	0.97	unsupported	0.97	chr2:108099829-108100330	0.0012121819414618	0.0012121819414618
SLC5A7	19	-0.022620087674193292	0.04553055921865837	2	1254	0.06815064689285166	0.05948953638458512	7.667679629486354e-05	0.38	unsupported	0.5846153846153845	chr2:108106227-108106728	0.001167933912305	0.001167933912305
BCAM	0	0.03695182205996491	0.15872438940488467	4	1292	0.12177256734491976	0.15315283292810206	0.0027448944470037963	0.03	unsupported	0.07272727272727274	chr19:44820830-44821331	0.0022603897238339	0.0022603897238339
BCAM	1	-0.003459576167090297	0.026953424675902452	3	1292	0.030413000842992748	0.03968356284914003	1.3987894254031153e-05	0.57	unsupported	0.57	chr19:44808773-44809274	0.0020748026725815	0.0020748026725815
BCAM	2	0.013102450544875596	0.060670498685924085	2	1254	0.04756804814104849	0.07073298508355762	0.00016330702591765313	0.19	unsupported	0.19999999999999998	chr19:44845792-44846293	0.0019614120204593	0.0019614120204593
BCAM	3	0.01320041647078424	0.11244465223264588	4	1292	0.09924423576186164	0.12556233610120857	0.0011910292033987784	0.12	unsupported	0.15	chr19:44844678-44845179	0.0014745855685694	0.0014745855685694
BCAM	4	0.043802912301426106	0.278217319397963	4	1292	0.2344144070965369	0.2827457448363285	0.01709905172846067	0.02	regional_candidate	0.07272727272727274	chr19:44925417-44925918	0.0012006501017206	0.0012006501017206
BCAM	5	0.010995080958004229	0.06521014677469283	2	1254	0.054215065816688605	0.06846796278858547	0.00020171645489955686	0.15	unsupported	0.16666666666666666	chr19:44903515-44904016	0.0011626391221434	0.0011626391221434
BCAM	6	0.015036952242577138	0.07222585285187177	2	1254	0.057188900609294636	0.08001260816507105	0.00030645756073832713	0.04	unsupported	0.07272727272727274	chr19:44955074-44955575	0.0011350451009094	-0.0011350451009094
BCAM	7	0.027503184918856866	0.15017884789248434	4	1292	0.12267566297362748	0.16697449124656324	0.002922408458239455	0.01	unsupported	0.05	chr19:44757212-44757713	0.0011230261016201	0.0011230261016201
BCAM	8	0.021713636649330296	0.14597669927266432	4	1292	0.12426306262333403	0.15798421764514292	0.0026573379085695356	0.04	unsupported	0.07272727272727274	chr19:44748271-44748772	0.001011125380099	0.001011125380099
BCAM	9	0.04424181210478526	0.23750465498181772	4	1292	0.19326284287703246	0.24231675357796004	0.010566411913698474	0.01	regional_candidate	0.05	chr19:44863357-44863858	0.0010100074775659	0.0010100074775659
BCAM	10	0.014732506746234572	0.07308461502865551	2	1254	0.05835210828242094	0.07652612165635832	0.00030262144871092	0.04	unsupported	0.07272727272727274	chr19:44890747-44891248	0.0009489180353045	-0.0009489180353045
BCAM	11	0.010333451555201722	0.10012338558034004	4	1292	0.08978993402513831	0.11130186970106884	0.0008505200665571742	0.12	unsupported	0.15	chr19:44741803-44742304	0.0008801312941591	0.0008801312941591
BCAM	12	0.009304615962697192	0.07882353170808931	4	1292	0.06951891574539212	0.08638159717492408	0.0003953844021153769	0.14	unsupported	0.1647058823529412	chr19:44910951-44911452	0.0008324680932816	0.0008324680932816
BCAM	13	0.020609722670107168	0.1506195016465317	4	1292	0.13000977897642454	0.1579971133542264	0.002868889792315414	0.03	unsupported	0.07272727272727274	chr19:44906358-44906859	0.0007583255919191	0.0007583255919191
BCAM	14	0.01609477804653346	0.07793117686528414	2	1254	0.06183639881875068	0.09012179173850288	0.00038752513715869196	0.07	unsupported	0.1076923076923077	chr19:44723813-44724314	0.0007224802168948	0.0007224802168948
BCAM	15	0.06580582707003459	0.3244619976061035	4	1292	0.25865617053606893	0.30881309380984684	0.02403199771628838	0.03	regional_candidate	0.07272727272727274	chr19:44943723-44944224	0.0006631045015637	0.0006631045015637
BCAM	16	0.014564409821252932	0.08425141337560775	2	1254	0.06968700355435482	0.08904316974371056	0.0004966531598014531	0.01	unsupported	0.05	chr19:44914912-44915413	0.0006535970209382	0.0006535970209382
BCAM	17	0.0035093003357430878	0.07033754377378551	4	1292	0.06682824343804242	0.0826697159976262	0.00033030307419913387	0.11	unsupported	0.15	chr19:44718586-44719087	0.0006529130712721	0.0006529130712721
BCAM	18	0.03398026210874402	0.17330573134995259	4	1292	0.13932546924120856	0.1647180485319745	0.0037784026182088146	0.01	unsupported	0.05	chr19:44695500-44696001	0.0006360510935832	0.0006360510935832
BCAM	19	0.017637895749097472	0.09878113373798457	4	1292	0.08114323798888709	0.0964112434824185	0.0006895546026439064	0.07	unsupported	0.1076923076923077	chr19:44663676-44664177	0.00059533716097	-0.00059533716097
EGFR	0	0.16547094470974438	0.2266589387183269	2	1254	0.06118799400858252	0.10652308028803233	0.0014588810631581716	0.01	unsupported	0.0125	chr7:55091503-55092004	0.0230880318888685	0.0230880318888685
EGFR	1	0.19220595593702952	0.2822291224957483	1	1292	0.09002316655871875	0.16848838774944572	0.004227301166762142	0.01	unsupported	0.0125	chr7:55180253-55180754	0.0211799229945481	0.0211799229945481
EGFR	2	0.1749010808980205	0.23254169864317287	1	1292	0.05764061774515236	0.11562675776383617	0.001530470346462777	0.01	unsupported	0.0125	chr7:55018740-55019241	0.0196789350867324	0.0196789350867324
EGFR	3	0.2960233428918973	0.3735856677182471	1	1292	0.07756232482634978	0.15094826378032872	0.004319229204370745	0.01	unsupported	0.0125	chr7:55110582-55111083	0.0185862642798342	0.0185862642798342
EGFR	4	0.23849066772624228	0.3221059039417508	1	1292	0.08361523621550854	0.13696019022553485	0.0036426342016913004	0.01	unsupported	0.0125	chr7:54997058-54997559	0.0169905863730357	0.0169905863730357
EGFR	5	0.34292622087689256	0.4226333353452408	2	1254	0.07970711446834822	0.14583238704783702	0.004851230670040534	0.01	unsupported	0.0125	chr7:54955736-54956237	0.0165188617660232	0.0165188617660232
EGFR	6	0.23502848847252547	0.304952164104842	1	1292	0.06992367563231652	0.1512019114925592	0.003183833551335203	0.01	unsupported	0.0125	chr7:55005293-55005794	0.0153785278339799	0.0153785278339799
EGFR	7	0.20327453202955145	0.3445697520313531	1	1292	0.14129522000180164	0.23159275578343524	0.01113439682142387	0.01	regional_candidate	0.0125	chr7:54888372-54888873	0.010359321366366	0.010359321366366
EGFR	8	0.17869647640363986	0.31561583776955754	1	1292	0.13691936136591767	0.21103770835326352	0.009005769342697669	0.01	regional_candidate	0.0125	chr7:55048364-55048865	0.0089806984585942	0.0089806984585942
EGFR	9	0.2106547338289541	0.33383439150272226	1	1292	0.12317965767376815	0.18559292062364058	0.007536480483215538	0.01	regional_candidate	0.0125	chr7:55237025-55237526	0.0071209651340761	0.0071209651340761
EGFR	10	0.12759962912938283	0.16876235476417284	0	1292	0.04116272563479001	0.09069940475235594	0.0006152382162746782	0.02	unsupported	0.023529411764705882	chr7:55133796-55134297	0.0070315810968543	0.0070315810968543
EGFR	11	0.15858605386860733	0.29140247928822005	1	1292	0.13281642541961272	0.20839172878609608	0.007964575103556816	0.01	regional_candidate	0.0125	chr7:55212830-55213331	0.0070211436087777	0.0070211436087777
EGFR	12	0.3337387633184064	0.41132005747272143	1	1292	0.07758129415431503	0.13875105752967004	0.004372303634813878	0.01	unsupported	0.0125	chr7:55044218-55044719	0.0057185116455368	0.0057185116455368
EGFR	13	0.18058723255907314	0.2844046992080414	1	1292	0.10381746664896827	0.1449629134416206	0.004226697900061077	0.01	unsupported	0.0125	chr7:55177581-55178082	0.0056368644379761	0.0056368644379761
EGFR	14	0.1595560852464974	0.21214371651621694	1	1292	0.05258763126971955	0.11067431910927324	0.0012192639835079684	0.01	unsupported	0.0125	chr7:55189303-55189804	0.0056236435430122	0.0056236435430122
EGFR	15	0.07971307125531987	0.14669210706119032	1	1292	0.06697903580587045	0.11176975293308533	0.0010844437580856475	0.01	unsupported	0.0125	chr7:55254721-55255222	0.0034348835896915	0.0034348835896915
EGFR	16	0.056294016124844526	0.11269702232747085	0	1292	0.056403006202626324	0.06343654992182426	0.00035842783256058496	0.1	unsupported	0.1111111111111111	chr7:55245111-55245612	0.003232094320789	0.003232094320789
EGFR	17	0.00402918782430987	0.048546344776676735	2	1254	0.04451715695236687	0.04009287975420258	5.372085271375389e-05	0.38	unsupported	0.38	chr7:55098949-55099450	0.0027222715348202	0.0027222715348202
EGFR	18	0.04216294814750362	0.0815591841046051	1	1292	0.039396235957101476	0.05071118026083414	0.0001372137718313654	0.15	unsupported	0.15789473684210525	chr7:55171119-55171620	0.0026747488937866	0.0026747488937866
EGFR	19	0.20929926376501307	0.3158107150851363	1	1292	0.10651145132012324	0.17244820222731688	0.005728210103034528	0.01	regional_candidate	0.0125	chr7:54881367-54881868	0.0024433839574123	0.0024433839574123
MECOM	0	0.011269824048420977	0.20605419021963917	3	1292	0.1947843661712182	0.22721409638362686	0.008207546048767873	0.02	regional_candidate	0.1	chr3:169105470-169105971	0.0131283449666347	0.0131283449666347
MECOM	1	0.01538697860956372	0.21241653784381245	3	1292	0.19702955923424872	0.2243229911279036	0.007510753105898641	0.05	unsupported	0.2	chr3:169117296-169117797	0.0102811199816844	0.0102811199816844
MECOM	2	0.012868750107833032	0.035920697950772774	5	1254	0.023051947842939742	0.04737308026957832	9.588798454539882e-06	0.67	unsupported	0.7555555555555556	chr3:169340120-169340621	0.0082726852528153	0.0082726852528153
MECOM	3	0.043747263533370544	0.07256687412807648	4	1292	0.02881961059470594	0.083294447193963	0.00011613184225314263	0.15	unsupported	0.3333333333333333	chr3:169619034-169619535	0.0057593957782787	0.0057593957782787
MECOM	4	-0.00017369415625792154	0.03484167304793329	5	1254	0.03501536720419121	0.06883767020801956	2.2045155027166732e-05	0.59	unsupported	0.7374999999999999	chr3:169364473-169364974	0.0054417984021089	0.0054417984021089
MECOM	5	0.005932452087139295	0.03765684041027163	3	1292	0.03172438832313234	0.038301341206513774	1.2011034787297037e-05	0.56	unsupported	0.7374999999999999	chr3:169607912-169608413	0.0045061285237943	0.0045061285237943
MECOM	6	0.030498086291406688	0.08149322521426887	5	1254	0.050995138922862185	0.08471213535218369	0.00020418503458640274	0.21	unsupported	0.42000000000000004	chr3:169532971-169533472	0.004270408996853	0.004270408996853
MECOM	7	0.04744061755707242	0.17844319679736861	4	1292	0.13100257924029618	0.17580745426366096	0.003835781879923763	0.01	unsupported	0.06666666666666667	chr3:169476253-169476754	0.0038379070093777	0.0038379070093777
MECOM	8	0.09788761561148832	0.24496316629861753	4	1292	0.14707555068712921	0.2467871277027379	0.00829851818579459	0.01	regional_candidate	0.06666666666666667	chr3:169072803-169073304	0.0038346949655878	0.0038346949655878
MECOM	9	0.02465477537631671	0.09304131940009075	5	1254	0.06838654402377403	0.1212061790114592	0.0005728970438431024	0.08	unsupported	0.2571428571428571	chr3:169103901-169104402	0.0037226004299939	0.0037226004299939
MECOM	10	-0.02053041871266916	0.014521841270598095	3	1292	0.035052259983267255	0.050050551591527964	3.311996964040752e-06	0.87	unsupported	0.8699999999999999	chr3:169744535-169745036	0.0033899588786783	0.0033899588786783
MECOM	11	-0.008783750714511545	0.07597878960850928	3	1292	0.08476254032302082	0.105922022744135	0.0004945618439118613	0.11	unsupported	0.275	chr3:169133139-169133640	0.0027960027381073	0.0027960027381073
MECOM	12	0.0012871397904373513	0.032544951333926535	3	1292	0.03125781154348918	0.021059519720771025	5.236858372098571e-06	0.68	unsupported	0.7555555555555556	chr3:169149265-169149766	0.0021434934686119	0.0021434934686119
MECOM	13	0.005566231059674559	0.04214469058268692	5	1254	0.036578459523012356	0.052956259416209135	2.7630892063855786e-05	0.43	unsupported	0.6615384615384615	chr3:169812313-169812814	0.0019934178230083	0.0019934178230083
MECOM	14	0.0014728275894726657	0.037215975022158315	5	1254	0.03574314743268565	0.050322583888936	1.7571726474825157e-05	0.59	unsupported	0.7374999999999999	chr3:169662421-169662922	0.0016940802494201	0.0016940802494201
MECOM	15	0.018194765047539682	0.057415909751807014	4	1292	0.03922114470426733	0.0721627129052007	8.12522454053025e-05	0.3	unsupported	0.5	chr3:169242316-169242817	0.0013272289976115	0.0013272289976115
MECOM	16	-0.01206066737368588	0.018180396788113295	3	1292	0.030241064161799176	0.03996556865370293	2.8564707163011394e-06	0.87	unsupported	0.8699999999999999	chr3:169811497-169811998	0.0012170240720114	0.0012170240720114
MECOM	17	0.03350414476470857	0.16571381990496717	4	1292	0.1322096751402586	0.18320899868993307	0.0037463258095544864	0.01	unsupported	0.06666666666666667	chr3:169668399-169668900	0.0011742489089291	0.0011742489089291
MECOM	18	0.0005239893329390722	0.05744822957524086	3	1292	0.056924240242301784	0.0922000104161398	0.00015349711034565029	0.27	unsupported	0.49090909090909096	chr3:169662987-169663488	0.0011717751107018	0.0011717751107018
