gene	n_links_raw	n_links_pass_filter	control_p99	mask_low_center	mask_high_center	note	n_enhancers_retained	median_difference_structure_score	mean_difference_structure_score	top3_mean_difference_structure_score	max_difference_structure_score	std_difference_structure_score	divergent_fraction_top10pct	gene_divergence_score	rank_eligible	global_divergent_threshold_top10pct	eligible_rank	absolute_divergence_score	absolute_rank
SMO	30	0	0.0	0.0004699204678885	0.3622655803386113	raw links exist but all filtered out									False	0.8145272979243852			
SMOC1	70	0	0.0	0.0009060675668019	0.4176331037453669	raw links exist but all filtered out									False	0.8145272979243852			
SMOC2	83	0	0.0	0.0009605756163687	0.4524100540706279	raw links exist but all filtered out									False	0.8145272979243852			
SMOX	39	0	0.0	0.0012366703030562	0.3849090663664083	raw links exist but all filtered out									False	0.8145272979243852			
SMPD1	31	0	0.0	0.0006686325742899	0.350056415498827	raw links exist but all filtered out									False	0.8145272979243852			
SMPD2	20	0	0.0	0.000488873448533	0.3886870107608674	raw links exist but all filtered out									False	0.8145272979243852			
SMPD3	51	0	0.0	0.0025311564188142	0.3986665918468134	raw links exist but all filtered out									False	0.8145272979243852			
SMPDL3A	31	0	0.0	0.0006429628449882	0.4183596062593602	raw links exist but all filtered out									False	0.8145272979243852			
SMPDL3B	34	0	0.0	0.0	0.9841833428982644	raw links exist but all filtered out									False	0.8145272979243852			
SMPX	23	0	0.0	0.0003450785380834	0.4632643670731839	raw links exist but all filtered out									False	0.8145272979243852			
SMR3B	8	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
SMS	26	0	0.8415909272432327	0.005602525818769	0.3729803418791748	raw links exist but all filtered out									False	0.8145272979243852			
SMTN	33	0	0.0	0.001226092328891	0.4456579404579697	raw links exist but all filtered out									False	0.8145272979243852			
SMTNL1	34	0	0.0	3.978272824307198e-05	0.7399050574126814	raw links exist but all filtered out									False	0.8145272979243852			
SMTNL2	44	0	0.0	0.0002903369014062	0.4555542906719343	raw links exist but all filtered out									False	0.8145272979243852			
SMU1	24	0	0.0	0.001578855168933	0.3723843260171066	raw links exist but all filtered out									False	0.8145272979243852			
SMUG1	90	0	0.0	0.0012456771239225	0.3722836323931773	raw links exist but all filtered out									False	0.8145272979243852			
SMURF2	35	0	0.0	0.0017860049507979	0.4109298489941138	raw links exist but all filtered out									False	0.8145272979243852			
SMYD1	17	0	0.0	0.0001825792732893	0.613575968606287	raw links exist but all filtered out									False	0.8145272979243852			
SMYD3	135	0	1.3433104753494265	0.0046537506987435	0.4055796655096162	raw links exist but all filtered out									False	0.8145272979243852			
SMYD4	68	0	0.0	0.000262043939707	0.3859416211947374	raw links exist but all filtered out									False	0.8145272979243852			
SNAI1	38	0	0.0	0.0001179742338402	0.6482935586375084	raw links exist but all filtered out									False	0.8145272979243852			
SNAI2	26	0	0.0	0.0002776482994201	0.5722147375796024	raw links exist but all filtered out									False	0.8145272979243852			
SNAI3	40	0	0.0	0.0015118712325687	0.4424817281012975	raw links exist but all filtered out									False	0.8145272979243852			
SNAP23	32	0	0.0	0.001349578686545	0.3914406602099404	raw links exist but all filtered out									False	0.8145272979243852			
SNAP25	52	0	1.494203467369078	0.0177005376481692	0.348008412730402	raw links exist but all filtered out									False	0.8145272979243852			
SNAP29	31	0	0.0	0.0029400177384819	0.4113102369080696	raw links exist but all filtered out									False	0.8145272979243852			
SNAP47	23	0	0.0	0.0038310428211031	0.3822646738673378	raw links exist but all filtered out									False	0.8145272979243852			
SNAP91	23	0	0.0	0.0048454875330086	0.3385364651156302	raw links exist but all filtered out									False	0.8145272979243852			
SNAPC1	31	0	0.0	0.0007338115888695	0.4284618944484314	raw links exist but all filtered out									False	0.8145272979243852			
SNAPC2	36	0	0.9878613245487212	0.002351394697819	0.4510003251673308	raw links exist but all filtered out									False	0.8145272979243852			
SNAPC3	22	0	0.0	0.0019040026486029	0.4612667480374075	raw links exist but all filtered out									False	0.8145272979243852			
SNAPC4	60	0	0.0	0.0006299100731485	0.4059151844379498	raw links exist but all filtered out									False	0.8145272979243852			
SNAPC5	26	0	0.0	0.0015742098226641	0.3189487090935884	raw links exist but all filtered out									False	0.8145272979243852			
SNAPIN	47	0	0.933870005607605	0.0017981236982662	0.2155265579496926	raw links exist but all filtered out									False	0.8145272979243852			
SNCA	34	0	1.0381398975849152	0.0066168141864063	0.3546709755020979	raw links exist but all filtered out									False	0.8145272979243852			
SNCAIP	56	0	1.0604966878890991	0.0015376628567384	0.4541334127840405	raw links exist but all filtered out									False	0.8145272979243852			
SNCB	49	0	0.951627396941185	0.0049969919222725	0.2563524660221163	raw links exist but all filtered out									False	0.8145272979243852			
SNCG	31	1	1.691404724121095	0.0108505096693045	0.2972396083164986		1.0	0.1355302153848016	0.1355302153848016	0.1355302153848016	0.1355302153848016	0.0	0.0	0.088094640000121	False	0.8145272979243852		0.1355302153848016	
SND1	142	0	0.0	0.0028860719858829	0.3673661434279127	raw links exist but all filtered out									False	0.8145272979243852			
SNIP1	43	0	0.0	0.0007990266324114	0.5749369928895549	raw links exist but all filtered out									False	0.8145272979243852			
SNN	53	0	1.008959047794342	0.0067802672839994	0.3279241959966169	raw links exist but all filtered out									False	0.8145272979243852			
SNPH	40	0	0.53457111120224	0.0012476687847495	0.370703794517122	raw links exist but all filtered out									False	0.8145272979243852			
SNRK	46	0	0.0	0.0019149826712249	0.3281736845084096	raw links exist but all filtered out									False	0.8145272979243852			
SNRNP25	27	0	0.929818660020828	0.006780388672244	0.3813360643190776	raw links exist but all filtered out									False	0.8145272979243852			
SNRNP27	26	0	0.0	0.0037690893311216	0.2584957016163109	raw links exist but all filtered out									False	0.8145272979243852			
SNRNP48	25	0	0.0	0.000493781465387	0.3432075316601995	raw links exist but all filtered out									False	0.8145272979243852			
SNRNP70	44	0	1.1473540592193598	0.0102504080280681	0.3454179672268355	raw links exist but all filtered out									False	0.8145272979243852			
SNRPA	36	0	0.6539564752578735	0.0018280178957257	0.3488935692755713	raw links exist but all filtered out									False	0.8145272979243852			
SNRPA1	42	0	1.267612816095352	0.0040660996909217	0.3597525867861698	raw links exist but all filtered out									False	0.8145272979243852			
SNRPB	22	0	0.5836952126026154	0.004556629434446	0.370737788473588	raw links exist but all filtered out									False	0.8145272979243852			
SNRPB2	32	0	1.258678698539734	0.0091512724721463	0.3649640184688063	raw links exist but all filtered out									False	0.8145272979243852			
SNRPC	21	0	1.3331889021396637	0.0074126680291192	0.2942469356256436	raw links exist but all filtered out									False	0.8145272979243852			
SNRPD1	22	0	1.0078610402345658	0.0078971873632765	0.3359225538839842	raw links exist but all filtered out									False	0.8145272979243852			
SNRPD2	41	0	1.4047398483753206	0.0249352829214503	0.3118951040639495	raw links exist but all filtered out									False	0.8145272979243852			
SNRPD3	38	0	0.9808574163913724	0.0070598726700393	0.3160573843766423	raw links exist but all filtered out									False	0.8145272979243852			
SNRPE	18	0	1.137571430206298	0.0131677216847007	0.3001932563483986	raw links exist but all filtered out									False	0.8145272979243852			
SNRPF	33	0	1.611957836151123	0.0124452629501164	0.3589101731582236	raw links exist but all filtered out									False	0.8145272979243852			
SNRPG	26	0	1.1012507688999151	0.0177771958993034	0.3687825185982106	raw links exist but all filtered out									False	0.8145272979243852			
SNRPN	23	0	1.5344796073436735	0.0496052763850998	0.3607217272405226	raw links exist but all filtered out									False	0.8145272979243852			
SNTA1	37	0	0.0	0.0008376919975643	0.3072848026288245	raw links exist but all filtered out									False	0.8145272979243852			
SNTB1	56	0	0.0	0.0004809148282695	0.5188369319609697	raw links exist but all filtered out									False	0.8145272979243852			
SNTB2	39	0	0.0	0.0012043489327868	0.575600119933088	raw links exist but all filtered out									False	0.8145272979243852			
SNTG1	74	0	0.0	0.0009940838622798	0.3385116324978248	raw links exist but all filtered out									False	0.8145272979243852			
SNTG2	81	0	0.0	0.0002228724966705	0.3880580134227582	raw links exist but all filtered out									False	0.8145272979243852			
SNTN	35	0	0.0	0.0	0.853487528195723	raw links exist but all filtered out									False	0.8145272979243852			
SNU13	40	0	1.5163159060478208	0.0329866618480032	0.3739282950873833	raw links exist but all filtered out									False	0.8145272979243852			
SNUPN	41	0	0.0	0.0016091399477372	0.3766223830049374	raw links exist but all filtered out									False	0.8145272979243852			
SNURF	20	0	0.0	0.000580336738624	0.5112405524520494	raw links exist but all filtered out									False	0.8145272979243852			
SNW1	36	0	0.0	0.0017096563805391	0.3151786793193571	raw links exist but all filtered out									False	0.8145272979243852			
SNX1	33	0	0.5173154473304749	0.0017464234013325	0.4474731716730567	raw links exist but all filtered out									False	0.8145272979243852			
SNX10	48	0	0.0	0.0021782643878356	0.3593064521536706	raw links exist but all filtered out									False	0.8145272979243852			
SNX12	23	0	0.5374431610107422	0.003470728213399	0.4270171846835666	raw links exist but all filtered out									False	0.8145272979243852			
SNX13	34	0	0.0	0.0015141685111428	0.376867232416757	raw links exist but all filtered out									False	0.8145272979243852			
SNX14	25	0	1.1729209673404697	0.0023321166591681	0.4230866438206799	raw links exist but all filtered out									False	0.8145272979243852			
SNX15	37	0	0.0	0.00018106821705	0.6384336651451935	raw links exist but all filtered out									False	0.8145272979243852			
SNX16	22	0	0.0	0.0004941099134603	0.5357750162168391	raw links exist but all filtered out									False	0.8145272979243852			
SNX17	24	0	0.6366788846254349	0.0035891520574809	0.370560702686305	raw links exist but all filtered out									False	0.8145272979243852			
SNX19	47	0	0.0	0.0015992421576657	0.3423187207167452	raw links exist but all filtered out									False	0.8145272979243852			
SNX2	21	0	0.0	0.0034496551923087	0.3693866466431576	raw links exist but all filtered out									False	0.8145272979243852			
SNX20	36	0	0.0	0.0	0.5763251102215147	raw links exist but all filtered out									False	0.8145272979243852			
SNX21	28	0	0.0	0.0012416365055047	0.4333620208623033	raw links exist but all filtered out									False	0.8145272979243852			
SNX22	29	0	0.0	0.0003666626127133	0.4776132705135003	raw links exist but all filtered out									False	0.8145272979243852			
SNX24	39	0	0.0	0.0013343638483845	0.45721983209163	raw links exist but all filtered out									False	0.8145272979243852			
SNX25	49	0	0.0	0.0016177421210121	0.4319489784423589	raw links exist but all filtered out									False	0.8145272979243852			
SNX27	41	0	0.0	0.0032242631381922	0.3560688259373557	raw links exist but all filtered out									False	0.8145272979243852			
SNX29	124	0	0.0	0.0010951972715577	0.3089134082560839	raw links exist but all filtered out									False	0.8145272979243852			
SNX3	25	0	1.2090957403182985	0.0114916201915836	0.3879085299099708	raw links exist but all filtered out									False	0.8145272979243852			
SNX30	27	0	0.5173154473304749	0.0012668644624409	0.442683126737096	raw links exist but all filtered out									False	0.8145272979243852			
SNX31	39	0	0.0	0.0003691199024899	0.4629164718930663	raw links exist but all filtered out									False	0.8145272979243852			
SNX32	36	0	0.0	0.0011767403479839	0.4833573485543769	raw links exist but all filtered out									False	0.8145272979243852			
SNX33	41	0	0.0	4.7145944912331455e-05	0.7608759037202367	raw links exist but all filtered out									False	0.8145272979243852			
SNX4	28	0	0.0	0.0029721946407135	0.452623930957886	raw links exist but all filtered out									False	0.8145272979243852			
SNX5	40	0	0.624363186955452	0.0018226542395566	0.2747547674304395	raw links exist but all filtered out									False	0.8145272979243852			
SNX6	21	0	0.0	0.0026528805868351	0.3976039848643084	raw links exist but all filtered out									False	0.8145272979243852			
SNX7	23	0	0.0	0.0009475391577413	0.4193744072559875	raw links exist but all filtered out									False	0.8145272979243852			
SNX8	60	0	0.0	0.0014785428166446	0.4294819000326609	raw links exist but all filtered out									False	0.8145272979243852			
SNX9	76	0	0.0	0.0011859019490673	0.4877272443527939	raw links exist but all filtered out									False	0.8145272979243852			
SOAT1	22	0	0.0	0.0008694934909253	0.5173807114842398	raw links exist but all filtered out									False	0.8145272979243852			
SOAT2	37	0	0.0	5.655675188226648e-05	1.0	raw links exist but all filtered out									False	0.8145272979243852			
SOBP	70	0	1.1541577827930452	0.0056707686713975	0.3356863621359579	raw links exist but all filtered out									False	0.8145272979243852			
SOCS1	48	0	0.0	0.0004271719832147	0.3578772631668488	raw links exist but all filtered out									False	0.8145272979243852			
SOCS2	32	0	0.0	0.0008917512999632	0.3303612220354688	raw links exist but all filtered out									False	0.8145272979243852			
SOCS3	40	0	0.0	0.0001428683295617	0.508939341897286	raw links exist but all filtered out									False	0.8145272979243852			
SOCS4	29	0	0.0	0.0015018092587657	0.4303058976850568	raw links exist but all filtered out									False	0.8145272979243852			
SOCS6	29	0	0.0	0.000798555597456	0.3196023396542367	raw links exist but all filtered out									False	0.8145272979243852			
SOCS7	40	0	0.0	0.0018958021794526	0.3867525246888343	raw links exist but all filtered out									False	0.8145272979243852			
SOD1	35	0	1.391775782108305	0.0360389049514794	0.39290664017668	raw links exist but all filtered out									False	0.8145272979243852			
SOD2	25	0	0.5562929749488831	0.005139132995077	0.3664015770737899	raw links exist but all filtered out									False	0.8145272979243852			
SOD3	39	0	0.0	0.0002168382056426	0.6870359478135846	raw links exist but all filtered out									False	0.8145272979243852			
SOHLH1	24	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
SOHLH2	28	0	0.0	0.0001621538559743	0.5390222928793712	raw links exist but all filtered out									False	0.8145272979243852			
SON	34	0	1.047757902741432	0.0076657715460189	0.32399065131674	raw links exist but all filtered out									False	0.8145272979243852			
SORBS1	63	0	0.0	0.001687988928685	0.3461337613578107	raw links exist but all filtered out									False	0.8145272979243852			
SORBS2	90	0	0.9739607912302016	0.0038476671030882	0.3865715356304013	raw links exist but all filtered out									False	0.8145272979243852			
SORBS3	37	0	0.7845005702972412	0.001588713119105	0.4008964560625131	raw links exist but all filtered out									False	0.8145272979243852			
SORCS1	104	0	0.6193674170970916	0.0013341720728997	0.3403228919530077	raw links exist but all filtered out									False	0.8145272979243852			
SORCS2	166	0	0.0	0.0009348793198024	0.4184003892378407	raw links exist but all filtered out									False	0.8145272979243852			
SORCS3	114	0	0.0	0.0016249148296587	0.3762045686861971	raw links exist but all filtered out									False	0.8145272979243852			
SORD	18	0	0.0	0.0005012215943501	0.4779281861336773	raw links exist but all filtered out									False	0.8145272979243852			
SOS1	29	0	0.0	0.0020553833087411	0.3752042329468503	raw links exist but all filtered out									False	0.8145272979243852			
SOS2	32	0	0.0	0.0010065688755304	0.3876518861889833	raw links exist but all filtered out									False	0.8145272979243852			
SOST	43	0	0.0	0.0001157664143921	0.7686741227732714	raw links exist but all filtered out									False	0.8145272979243852			
SOSTDC1	21	0	0.0	0.0010664044302317	0.5586699037792555	raw links exist but all filtered out									False	0.8145272979243852			
SOWAHA	38	0	0.0	0.000163672169329	0.4996869689842302	raw links exist but all filtered out									False	0.8145272979243852			
SOWAHB	36	0	0.0	4.039494451797007e-05	0.7659122167035128	raw links exist but all filtered out									False	0.8145272979243852			
SOWAHC	39	0	0.0	0.0011741659918925	0.4575867075662613	raw links exist but all filtered out									False	0.8145272979243852			
SOWAHD	29	0	0.0	6.302218022906837e-06	0.6022196848918865	raw links exist but all filtered out									False	0.8145272979243852			
SOX1	47	0	0.0	0.0005384552821483	0.4258064468182	raw links exist but all filtered out									False	0.8145272979243852			
SOX10	52	0	1.0663389402627943	0.0007761443967367	0.3243616413934375	raw links exist but all filtered out									False	0.8145272979243852			
SOX12	40	0	0.0	0.0020450752067072	0.3091917732036257	raw links exist but all filtered out									False	0.8145272979243852			
SOX14	14	0	0.0	0.0002019558148609	0.4861911408814466	raw links exist but all filtered out									False	0.8145272979243852			
SOX15	44	0	1.0438040494918823	0.0021178815012974	0.4049211407179657	raw links exist but all filtered out									False	0.8145272979243852			
SOX17	10	0	0.0	0.0001432101744094	0.595151953730611	raw links exist but all filtered out									False	0.8145272979243852			
SOX18	61	0	0.0	0.0001850938405509	0.4206762032856536	raw links exist but all filtered out									False	0.8145272979243852			
SOX21	27	0	0.0	0.000524552991949	0.4106493814186112	raw links exist but all filtered out									False	0.8145272979243852			
SOX3	11	0	0.0	0.0001106094608176	0.6140727547816741	raw links exist but all filtered out									False	0.8145272979243852			
SOX30	44	0	0.0	0.0001570500930344	0.4860334489049855	raw links exist but all filtered out									False	0.8145272979243852			
SOX4	39	0	1.4700287914276118	0.0237004001647067	0.3793739143653032	raw links exist but all filtered out									False	0.8145272979243852			
SOX5	112	0	0.0	0.0021900803070242	0.4346722279105942	raw links exist but all filtered out									False	0.8145272979243852			
SOX7	39	0	0.0	0.0003281027179669	0.5048081387576019	raw links exist but all filtered out									False	0.8145272979243852			
SOX8	68	0	1.2520650529861448	0.0014137096367277	0.3499027011406642	raw links exist but all filtered out									False	0.8145272979243852			
SOX9	49	0	0.0	0.0009544061766864	0.2751398396314511	raw links exist but all filtered out									False	0.8145272979243852			
SP1	44	0	0.0	0.0004716678677028	0.4669408808376573	raw links exist but all filtered out									False	0.8145272979243852			
SP100	14	0	0.0	0.000248829815019	0.651474326588873	raw links exist but all filtered out									False	0.8145272979243852			
SP140	15	0	0.0	9.415645955884164e-05	0.7024378081355949	raw links exist but all filtered out									False	0.8145272979243852			
SP140L	10	0	0.0	0.0001137221392279	0.742572125224376	raw links exist but all filtered out									False	0.8145272979243852			
SP3	48	0	0.0	0.0018965169314559	0.436831046550757	raw links exist but all filtered out									False	0.8145272979243852			
SP4	21	0	0.0	0.0013605645082238	0.3959686522968829	raw links exist but all filtered out									False	0.8145272979243852			
SP7	39	0	0.0	0.0	0.8551625850991675	raw links exist but all filtered out									False	0.8145272979243852			
SP8	21	0	0.0	0.0002668329506949	0.4542748112269456	raw links exist but all filtered out									False	0.8145272979243852			
SP9	18	0	0.0	0.0002960974722088	0.413737168770969	raw links exist but all filtered out									False	0.8145272979243852			
SPA17	41	0	0.0	0.0010631058582878	0.4012420076959984	raw links exist but all filtered out									False	0.8145272979243852			
SPAAR	30	0	0.0	3.874424290019704e-05	1.0	raw links exist but all filtered out									False	0.8145272979243852			
SPACA1	40	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
SPACA3	45	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
SPACA6	23	0	0.0	0.0006911703440958	0.62331639304227	raw links exist but all filtered out									False	0.8145272979243852			
SPACA7	28	0	0.0	2.6467816034485508e-05	0.7572854007257948	raw links exist but all filtered out									False	0.8145272979243852			
SPACA9	44	0	0.0	0.0014748605867544	0.4443481021495741	raw links exist but all filtered out									False	0.8145272979243852			
SPAG1	33	0	0.0	0.0008148211473352	0.4187337869693244	raw links exist but all filtered out									False	0.8145272979243852			
SPAG16	65	2	0.9210258305072784	0.002690949155526	0.3349141101165223		2.0	0.490258906359434	0.490258906359434	0.490258906359434	0.549779660541098	0.0595207541816639	0.0	0.3186682891336321	False	0.8145272979243852		0.490258906359434	
SPAG17	33	0	0.0	0.0003435688176641	0.5536191722696825	raw links exist but all filtered out									False	0.8145272979243852			
SPAG4	22	0	0.0	0.0001100341655332	0.7321624915728502	raw links exist but all filtered out									False	0.8145272979243852			
SPAG5	36	0	0.0	0.0003610193328869	0.519446343060244	raw links exist but all filtered out									False	0.8145272979243852			
SPAG6	40	0	0.0	0.0005234882466276	0.4317149610525454	raw links exist but all filtered out									False	0.8145272979243852			
SPAG7	38	0	0.0	0.0044953096501913	0.336867498953125	raw links exist but all filtered out									False	0.8145272979243852			
SPAG8	35	0	0.0	0.0002825915355578	0.432572472604727	raw links exist but all filtered out									False	0.8145272979243852			
SPAG9	59	0	0.0	0.005900801431795	0.3826957344532719	raw links exist but all filtered out									False	0.8145272979243852			
SPAM1	16	0	0.0	1.5864830350965374e-05	0.7012051473832441	raw links exist but all filtered out									False	0.8145272979243852			
SPARC	38	2	1.2117969989776611	0.0133414717252477	0.3595247650003527		2.0	0.1678257067720152	0.1678257067720152	0.1678257067720152	0.1933213385963672	0.025495631824352	0.0	0.1090867094018099	False	0.8145272979243852		0.1678257067720152	
SPART	31	0	0.0	0.0009527881923729	0.3827667286144813	raw links exist but all filtered out									False	0.8145272979243852			
SPATA12	46	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
SPATA13	83	0	0.0	0.0007556191721296	0.4233938507895252	raw links exist but all filtered out									False	0.8145272979243852			
SPATA16	38	0	0.0	0.0001284306456826	0.7633956698165324	raw links exist but all filtered out									False	0.8145272979243852			
SPATA17	31	0	0.0	0.00045645468374	0.4713606803243214	raw links exist but all filtered out									False	0.8145272979243852			
SPATA18	19	0	0.0	0.0002666151342424	0.6673704664064793	raw links exist but all filtered out									False	0.8145272979243852			
SPATA2	34	0	0.0	0.0003724686690755	0.3661164914726358	raw links exist but all filtered out									False	0.8145272979243852			
SPATA20	46	0	0.0	0.0006652283261007	0.2720756521584335	raw links exist but all filtered out									False	0.8145272979243852			
SPATA22	21	0	0.0	0.0001476235308048	0.6717217274582206	raw links exist but all filtered out									False	0.8145272979243852			
SPATA24	36	0	0.0	0.000258587863946	0.4316993896989756	raw links exist but all filtered out									False	0.8145272979243852			
SPATA25	35	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
SPATA2L	41	0	0.0	0.0020485654518664	0.3772609455326729	raw links exist but all filtered out									False	0.8145272979243852			
SPATA31E1	20	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
SPATA32	49	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
SPATA33	44	0	0.0	0.0016942899646213	0.45754841015958	raw links exist but all filtered out									False	0.8145272979243852			
SPATA4	27	0	0.0	0.0001019430868425	0.4005495431446423	raw links exist but all filtered out									False	0.8145272979243852			
SPATA45	22	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
SPATA6L	34	0	0.0	0.0002204927930919	0.4345908832232628	raw links exist but all filtered out									False	0.8145272979243852			
SPATA7	45	0	0.0	0.0009191812485298	0.3912055742034373	raw links exist but all filtered out									False	0.8145272979243852			
SPATA9	27	0	0.0	0.0003181685358828	0.752140582058082	raw links exist but all filtered out									False	0.8145272979243852			
SPATC1	45	0	0.0	2.8870999566687392e-05	0.7153950307667485	raw links exist but all filtered out									False	0.8145272979243852			
SPATC1L	30	0	0.0	0.0007405567236605	0.4621722896817369	raw links exist but all filtered out									False	0.8145272979243852			
SPATS2	47	0	0.0	0.0027441606009809	0.3785230929672766	raw links exist but all filtered out									False	0.8145272979243852			
SPATS2L	52	0	0.0	0.0052132583392531	0.4501470137084872	raw links exist but all filtered out									False	0.8145272979243852			
SPC24	28	0	0.664697527885437	0.0004405186126503	0.5998365873406246	raw links exist but all filtered out									False	0.8145272979243852			
SPC25	44	0	0.0	0.0004839929421963	0.3902961515451451	raw links exist but all filtered out									False	0.8145272979243852			
SPCS2	20	0	0.9625516211986545	0.0100618443026722	0.3764663906840671	raw links exist but all filtered out									False	0.8145272979243852			
SPCS3	36	0	0.630619016289711	0.0033361441979519	0.3864627916079975	raw links exist but all filtered out									False	0.8145272979243852			
SPDEF	43	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
SPDL1	35	0	0.0	0.0008230802388321	0.3422814729781597	raw links exist but all filtered out									False	0.8145272979243852			
SPDYC	37	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
SPDYE1	37	0	0.0	0.0009804120361375	0.3626913815911934	raw links exist but all filtered out									False	0.8145272979243852			
SPDYE16	22	0	0.0	0.0004617232843762	0.5661214694670299	raw links exist but all filtered out									False	0.8145272979243852			
SPDYE17	13	0	0.0	0.0003980513464973	0.4529359084954829	raw links exist but all filtered out									False	0.8145272979243852			
SPDYE2	12	0	0.53457111120224	0.0010566420636403	0.4884332110127736	raw links exist but all filtered out									False	0.8145272979243852			
SPDYE2B	4	0	0.0	0.0	0.7295091987786938	raw links exist but all filtered out									False	0.8145272979243852			
SPDYE3	34	0	0.0	0.0006429382844498	0.3024335363516597	raw links exist but all filtered out									False	0.8145272979243852			
SPDYE4	23	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
SPDYE5	17	0	0.0	0.0005681763873767	0.3988249834380681	raw links exist but all filtered out									False	0.8145272979243852			
SPDYE6	38	0	0.0	2.8465315472706707e-05	0.6343419976668684	raw links exist but all filtered out									False	0.8145272979243852			
SPECC1	52	0	0.0	0.0011644443152518	0.3574426315706971	raw links exist but all filtered out									False	0.8145272979243852			
SPECC1L	65	0	0.0	0.0016823726280795	0.3531234535280171	raw links exist but all filtered out									False	0.8145272979243852			
SPEF1	45	0	0.0	0.0004681238624428	0.5433904392010138	raw links exist but all filtered out									False	0.8145272979243852			
SPEF2	32	0	0.0	0.001215529617186	0.3915658111722003	raw links exist but all filtered out									False	0.8145272979243852			
SPEG	69	0	0.0	0.0011916698950587	0.4011999883683612	raw links exist but all filtered out									False	0.8145272979243852			
SPEM1	43	0	0.0	5.543885127936024e-05	0.6009877718234046	raw links exist but all filtered out									False	0.8145272979243852			
SPEM3	45	0	0.0	2.6748028541176955e-05	0.7612539696317793	raw links exist but all filtered out									False	0.8145272979243852			
SPESP1	52	0	0.0	0.0006518209192004	0.5099619355573418	raw links exist but all filtered out									False	0.8145272979243852			
SPG11	20	0	0.0	0.0015226935461014	0.407801286704501	raw links exist but all filtered out									False	0.8145272979243852			
SPG21	32	0	0.0	0.0023673717849083	0.3641259868552743	raw links exist but all filtered out									False	0.8145272979243852			
SPG7	65	0	0.0	0.0029896584372458	0.450615128058332	raw links exist but all filtered out									False	0.8145272979243852			
SPHK1	47	0	0.0	6.758057882856474e-05	0.7339241367330863	raw links exist but all filtered out									False	0.8145272979243852			
SPHK2	46	0	0.0	0.0011762222212757	0.401623720429155	raw links exist but all filtered out									False	0.8145272979243852			
SPHKAP	29	0	0.0	0.001307665946022	0.3875319194283682	raw links exist but all filtered out									False	0.8145272979243852			
SPIB	46	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
SPIC	14	0	0.0	6.296669492644974e-05	0.8931791132242273	raw links exist but all filtered out									False	0.8145272979243852			
SPIDR	39	0	0.0	0.0019472370802091	0.386767005124578	raw links exist but all filtered out									False	0.8145272979243852			
SPIN1	28	0	0.8064758777618408	0.0054953476926818	0.2563929599775338	raw links exist but all filtered out									False	0.8145272979243852			
SPIN2A	5	0	0.0	3.056454415257217e-05	0.6980759102553734	raw links exist but all filtered out									False	0.8145272979243852			
SPIN2B	6	0	0.0	0.0010023612060269	0.4151155562537019	raw links exist but all filtered out									False	0.8145272979243852			
SPIN3	14	0	0.0	0.000825936209917	0.3326322475972177	raw links exist but all filtered out									False	0.8145272979243852			
SPIN4	3	0	0.0	0.0010495544057448	0.4561895317073392	raw links exist but all filtered out									False	0.8145272979243852			
SPINDOC	42	0	0.0	0.0012126131291008	0.4959272143387301	raw links exist but all filtered out									False	0.8145272979243852			
SPINK1	21	0	0.0	0.0	0.7559646760215644	raw links exist but all filtered out									False	0.8145272979243852			
SPINK2	21	0	0.0	7.613370426435359e-05	0.7673715705253078	raw links exist but all filtered out									False	0.8145272979243852			
SPINK4	21	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
SPINK5	18	0	0.0	0.0	0.7564046065670563	raw links exist but all filtered out									False	0.8145272979243852			
SPINK6	13	0	0.0	0.0001469830685238	0.5971382767739724	raw links exist but all filtered out									False	0.8145272979243852			
SPINK8	33	0	0.0	3.001019524763e-05	0.6727527339769236	raw links exist but all filtered out									False	0.8145272979243852			
SPINK9	14	0	0.0	0.0	0.5205534208827104	raw links exist but all filtered out									False	0.8145272979243852			
SPINT1	35	0	0.0	0.0001410534528116	0.5558433192464852	raw links exist but all filtered out									False	0.8145272979243852			
SPINT2	48	0	1.2396895766258238	0.0098339244261818	0.3425931957921496	raw links exist but all filtered out									False	0.8145272979243852			
SPINT4	16	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
SPIRE1	48	0	0.0	0.0017968166196988	0.3092387302488757	raw links exist but all filtered out									False	0.8145272979243852			
